acousticness,danceability,duration_s,energy,explicit,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,popularity_over75
0.263,0.196,234.88,0.855,1,0.13,7,0.23399999999999999,-6.483,1,0.065,139.989,0.113,0
8.120000000000001e-05,0.45,194.585,0.6679999999999999,0,2.8999999999999998e-06,4,0.0477,-6.492999999999999,1,0.0411,190.99400000000003,0.391,0
0.0212,0.43799999999999994,276.004,0.65,0,0.9420000000000001,4,0.145,-11.639000000000001,0,0.0308,139.958,0.0642,0
0.903,0.264,432.18699999999995,0.159,0,0.00161,7,0.851,-13.981,1,0.0316,81.285,0.195,0
0.596,0.35200000000000004,212.50599999999997,0.698,0,0.00139,8,0.5870000000000001,-13.401,0,0.35600000000000004,85.79299999999998,0.18100000000000002,0
0.022000000000000002,0.67,305.809,0.941,0,0.321,9,0.222,-9.618,1,0.11699999999999999,149.986,0.228,0
0.000144,0.555,193.0,0.654,0,1.17e-05,10,0.348,-8.19,1,0.0326,128.018,0.34299999999999997,0
0.0012900000000000001,0.763,198.4,0.5710000000000001,0,0.8,7,0.129,-7.175,1,0.0853,150.013,0.728,0
0.0012900000000000001,0.763,198.4,0.5710000000000001,0,0.8,7,0.129,-7.175,1,0.0853,150.013,0.728,0
3.59e-05,0.207,143.987,0.9790000000000001,0,0.382,9,0.0296,-2.763,1,0.083,167.157,0.336,0
0.675,0.153,245.388,0.27399999999999997,0,0.711,0,0.341,-15.912,1,0.037000000000000005,135.77100000000002,0.16699999999999998,0
2.92e-06,0.242,132.653,0.978,0,0.243,1,0.319,-8.449,1,0.0745,133.607,0.3,0
4.0600000000000004e-05,0.309,38.72,0.929,0,6.01e-05,9,0.1,-9.51,0,0.0561,180.518,0.625,0
0.17,0.0814,197.011,0.337,1,0.978,2,0.273,-8.517000000000001,0,0.0363,169.19299999999996,0.0327,0
0.8170000000000001,0.479,159.951,0.721,0,0.897,9,0.541,-10.196,1,0.0923,93.04899999999999,0.7509999999999999,0
2.23e-05,0.564,200.218,0.807,0,0.000794,1,0.132,-5.452999999999999,1,0.0372,114.744,0.434,0
0.893,0.166,224.05200000000002,0.19399999999999998,0,0.946,1,0.21,-18.24,1,0.0376,139.486,0.106,0
0.684,0.529,147.86700000000002,0.349,0,0.0,7,0.184,-13.675999999999998,1,0.0511,116.05,0.632,0
2.8899999999999998e-05,0.24600000000000002,230.03400000000002,0.8540000000000001,1,0.0108,1,0.369,-5.5070000000000014,1,0.0631,108.98700000000001,0.105,0
0.882,0.205,158.947,0.237,0,2.8199999999999998e-05,5,0.1,-13.168,0,0.0312,69.476,0.209,0
2.72e-05,0.295,252.30700000000002,0.991,0,0.00155,4,0.172,-1.321,1,0.0918,97.171,0.162,0
0.0512,0.5589999999999999,201.61,0.826,0,0.0,4,0.27699999999999997,-6.4270000000000005,1,0.0664,92.008,0.435,0
0.7759999999999999,0.473,370.244,0.36,0,7.66e-06,4,0.215,-10.207,0,0.0311,81.793,0.0392,0
0.00512,0.39399999999999996,266.519,0.847,0,0.0,2,0.248,-3.417,1,0.0492,120.03200000000001,0.564,0
0.585,0.171,288.889,0.364,1,0.9390000000000001,2,0.111,-9.717,0,0.0428,113.95,0.0263,0
0.0261,0.373,264.259,0.5429999999999999,0,0.0804,10,0.10300000000000001,-12.015999999999998,1,0.0259,78.014,0.192,0
5.4899999999999986e-05,0.56,293.01599999999996,0.8320000000000001,0,0.8909999999999999,0,0.115,-5.834,1,0.048,145.012,0.457,0
0.008140000000000001,0.715,417.35,0.657,0,0.789,7,0.0924,-8.852,1,0.0405,89.99700000000001,0.4,0
0.265,0.6659999999999999,139.493,0.27399999999999997,0,1.12e-06,7,0.159,-15.068,0,0.11599999999999999,118.59,0.47200000000000003,0
2.37e-05,0.301,221.048,0.843,1,0.0233,2,0.368,-6.5889999999999995,0,0.0696,109.93799999999999,0.17600000000000002,0
0.0054600000000000004,0.7959999999999999,372.976,0.45299999999999996,0,0.858,9,0.0834,-10.529000000000002,0,0.0494,129.998,0.7140000000000001,0
1.7e-05,0.507,160.705,0.861,1,0.000975,8,0.409,-5.43,1,0.0641,120.16799999999999,0.231,0
0.00011100000000000001,0.6509999999999999,543.606,0.9109999999999999,0,0.915,1,0.0518,-6.84,1,0.057999999999999996,131.996,0.156,0
0.29600000000000004,0.4270000000000001,243.226,0.413,0,0.000181,2,0.11900000000000001,-8.527000000000001,1,0.026000000000000002,69.98100000000001,0.33,0
0.000424,0.555,234.04,0.9009999999999999,0,0.0554,4,0.2,-3.793,0,0.0477,125.00200000000001,0.773,0
0.259,0.298,254.627,0.611,0,7.3e-05,2,0.163,-6.864,1,0.0442,150.219,0.282,0
0.018000000000000002,0.684,374.769,0.9309999999999999,0,0.1,4,0.348,-5.005,0,0.054000000000000006,129.988,0.546,0
3.54e-05,0.467,466.18699999999995,0.89,0,0.853,11,0.391,-11.172,0,0.0516,137.99,0.622,0
0.00821,0.672,443.64099999999996,0.42,0,0.736,4,0.0571,-9.852,0,0.0334,131.997,0.312,0
0.0016899999999999999,0.547,417.87,0.9470000000000001,0,0.898,6,0.107,-6.1579999999999995,0,0.0522,140.004,0.521,0
0.402,0.45799999999999996,227.627,0.636,0,0.000182,7,0.127,-11.622,1,0.0558,120.291,0.642,0
0.0013599999999999999,0.419,332.30800000000005,0.608,0,0.733,10,0.0983,-12.982000000000001,0,0.32899999999999996,195.032,0.0794,0
0.0039,0.606,277.48,0.778,0,0.0,0,0.0853,-5.584,0,0.0277,124.928,0.38299999999999995,0
0.000153,0.579,223.255,0.828,0,8.809999999999999e-05,2,0.552,-3.898,1,0.042,125.038,0.47200000000000003,0
0.000429,0.44799999999999995,244.84599999999998,0.802,0,0.000297,7,0.376,-3.513,0,0.0358,94.904,0.324,0
0.00278,0.51,220.063,0.8059999999999999,0,1.51e-05,2,0.307,-3.987,1,0.0364,150.01,0.363,0
3.69e-05,0.507,278.252,0.7559999999999999,0,0.0188,0,0.1,-3.9360000000000004,0,0.0321,110.98899999999999,0.263,0
0.951,0.6459999999999999,55.946999999999996,0.515,1,0.0,9,0.772,-10.523,1,0.885,108.83200000000001,0.752,0
0.0172,0.804,294.0,0.53,0,0.0102,2,0.111,-14.939,1,0.075,120.00200000000001,0.44299999999999995,0
0.0683,0.763,196.333,0.685,0,0.92,7,0.0818,-11.205,1,0.0501,127.991,0.23199999999999998,0
0.0103,0.40399999999999997,358.536,0.9570000000000001,0,0.00954,5,0.293,-3.275,0,0.0874,150.428,0.15,0
0.324,0.594,287.253,0.76,0,0.7979999999999999,7,0.113,-10.181000000000001,0,0.0365,114.00299999999999,0.198,0
0.113,0.54,131.517,0.7020000000000001,0,0.0,7,0.171,-7.247000000000001,1,0.16699999999999998,96.925,0.433,0
0.363,0.48100000000000004,232.665,0.45399999999999996,0,6.18e-05,4,0.6940000000000001,-8.982999999999997,0,0.0288,80.13600000000002,0.322,0
0.00173,0.33399999999999996,284.893,0.679,0,0.00504,4,0.158,-11.91,0,0.0465,122.23700000000001,0.275,0
0.258,0.588,344.92699999999996,0.737,0,0.00032900000000000003,1,0.983,-9.113,1,0.0459,97.931,0.39799999999999996,0
0.18899999999999997,0.6709999999999999,33.79,0.733,0,0.0,7,0.846,-6.232,1,0.40399999999999997,81.351,0.82,0
2.1e-05,0.28300000000000003,34.84,0.845,0,0.5539999999999999,5,0.6609999999999999,-7.334,1,0.0589,131.415,0.0979,0
0.23800000000000002,0.336,68.75,0.929,0,0.602,9,0.324,-3.9210000000000003,1,0.0587,106.416,0.525,0
0.414,0.496,211.053,0.8079999999999999,0,0.00872,9,0.0829,-4.181,0,0.0522,120.103,0.272,0
0.369,0.41100000000000003,148.333,0.33,0,0.9059999999999999,10,0.299,-20.39,1,0.0337,160.106,0.348,0
0.0141,0.753,248.356,0.611,0,0.00433,0,0.684,-7.602,1,0.0256,100.16799999999999,0.774,0
0.18,0.8109999999999999,266.139,0.782,1,0.0,9,0.34,-8.068999999999999,0,0.159,101.01,0.768,0
0.00633,0.39299999999999996,137.075,0.972,0,2.56e-05,9,0.365,-2.7310000000000003,1,0.10800000000000001,88.086,0.5429999999999999,0
0.14400000000000002,0.929,132.024,0.7,1,0.0,0,0.349,-5.595,0,0.0906,120.009,0.802,1
0.00198,0.525,85.37799999999999,0.9159999999999999,0,0.0037700000000000003,4,0.43,-9.085,0,0.13,135.0,0.605,0
0.853,0.794,342.04,0.32,0,0.134,1,0.11199999999999999,-12.92,0,0.17300000000000001,174.088,0.24100000000000002,1
9.47e-06,0.3720000000000001,56.053000000000004,0.99,0,0.847,9,0.336,-8.471,1,0.0623,136.97,0.654,0
0.021,0.86,172.127,0.758,0,6.54e-05,11,0.344,-5.16,1,0.0695,97.014,0.45299999999999996,1
0.919,0.12,277.199,0.479,0,0.94,9,0.142,-17.796,0,0.0644,72.822,0.0488,0
0.0947,0.688,191.52599999999998,0.8809999999999999,0,0.0,7,0.0804,-4.888999999999999,0,0.0474,123.01299999999999,0.677,1
0.8759999999999999,0.7020000000000001,192.0,0.52,0,0.07400000000000001,9,0.0572,-11.963,0,0.16899999999999998,100.007,0.679,0
0.402,0.9,170.972,0.603,0,4.81e-06,2,0.134,-5.313,1,0.0646,129.928,0.8240000000000001,1
0.0541,0.461,309.055,0.736,0,0.644,10,0.6970000000000001,-9.193,1,0.0539,160.01,0.455,0
0.774,0.583,110.12899999999999,0.344,1,0.0,2,0.14300000000000002,-8.765,1,0.0559,65.203,0.581,1
3.04e-05,0.466,56.053000000000004,0.983,0,0.922,7,0.141,-8.285,1,0.0586,136.996,0.7190000000000001,0
0.00728,0.6859999999999999,172.005,0.703,1,0.0,6,0.0946,-6.141,0,0.0606,144.90200000000004,0.457,1
4.31e-05,0.5710000000000001,42.667,0.993,0,0.99,9,0.327,-8.446,0,0.0662,134.997,0.45299999999999996,0
0.0236,0.775,234.627,0.72,1,0.0,11,0.114,-5.353,0,0.193,155.086,0.49,1
0.00344,0.6679999999999999,352.32199999999995,0.737,0,0.7709999999999999,7,0.36200000000000004,-9.066,1,0.0496,115.01799999999999,0.40399999999999997,0
0.153,0.848,195.649,0.457,1,0.0,0,0.115,-10.118,1,0.293,100.01799999999999,0.22699999999999998,1
0.0005110000000000001,0.45899999999999996,85.333,0.9470000000000001,0,0.0,11,0.578,-9.195,0,0.0484,134.947,0.5539999999999999,0
0.007859999999999999,0.637,162.399,0.69,0,0.0,1,0.124,-4.0569999999999995,0,0.0405,129.857,0.457,1
1.6100000000000002e-05,0.47100000000000003,70.57300000000001,0.951,0,0.0119,11,0.382,-8.442,0,0.0535,135.997,0.397,0
0.556,0.6459999999999999,199.787,0.758,1,0.00316,4,0.335,-7.75,0,0.0708,172.995,0.0642,1
0.0514,0.33,61.24,0.728,0,0.0,0,0.68,-13.091,0,0.379,73.378,0.258,0
0.146,0.868,182.857,0.638,1,0.0565,2,0.0931,-7.746,1,0.0736,126.03,0.45899999999999996,1
1.65e-05,0.47,71.107,0.988,0,0.9259999999999999,1,0.113,-7.632999999999999,1,0.0436,134.97899999999998,0.716,0
0.268,0.867,173.28799999999998,0.7440000000000001,1,0.0,2,0.0713,-5.171,1,0.22699999999999998,84.005,0.645,1
0.00441,0.508,49.676,0.887,0,0.987,4,0.127,-8.721,0,0.13699999999999998,135.215,0.648,0
0.00839,0.852,180.645,0.698,0,1.03e-06,9,0.0773,-7.206,1,0.0629,113.039,0.324,1
0.00158,0.447,111.307,0.9990000000000001,0,0.0104,8,0.53,-9.22,1,0.0674,137.95,0.45899999999999996,0
0.0016,0.943,218.333,0.6409999999999999,1,0.0,1,0.21100000000000002,-5.598,1,0.191,99.09899999999999,0.242,1
3.02e-06,0.385,84.72,0.972,0,0.249,1,0.254,-7.8729999999999976,1,0.062,136.012,0.723,0
0.00883,0.7020000000000001,203.06400000000002,0.825,0,0.0,6,0.0674,-3.787,0,0.0601,102.977,0.915,1
9.53e-06,0.462,98.82700000000001,0.993,0,0.9109999999999999,6,0.272,-7.3870000000000005,1,0.0632,136.015,0.614,0
0.00115,0.705,223.27900000000002,0.8140000000000001,0,0.00312,4,0.203,-5.466,0,0.0346,110.0,0.259,1
2.42e-05,0.5329999999999999,98.81299999999999,0.888,0,0.00492,11,0.172,-9.885,0,0.0755,135.99,0.317,0
0.146,0.6920000000000001,142.0,0.774,1,0.0,7,0.155,-4.385,0,0.0872,98.066,0.5329999999999999,1
0.479,0.47200000000000003,279.171,0.324,0,0.0,10,0.107,-7.779,1,0.0277,139.776,0.11,0
0.127,0.7070000000000001,134.24,0.955,0,0.0,10,0.20199999999999999,-4.593,0,0.222,125.98899999999999,0.575,1
4.77e-05,0.45,82.28,0.9670000000000001,0,0.731,1,0.444,-9.193999999999999,1,0.0525,139.994,0.768,0
0.835,0.6890000000000001,180.653,0.7040000000000001,0,4.83e-06,9,0.134,-10.812999999999999,1,0.245,151.884,0.92,1
6.14e-05,0.449,70.613,0.988,0,0.909,9,0.0998,-9.433,1,0.0558,136.039,0.653,0
0.17,0.654,186.74900000000002,0.452,1,0.0,7,0.114,-6.36,1,0.0439,138.034,0.532,1
0.00854,0.531,90.65299999999999,0.7509999999999999,0,0.18100000000000002,8,0.174,-11.09,1,0.0623,137.303,0.63,0
0.321,0.8340000000000001,247.05900000000003,0.45399999999999996,1,6.15e-06,1,0.114,-9.75,0,0.201,81.618,0.8370000000000001,1
0.000129,0.444,83.48,0.9620000000000001,0,0.0303,1,0.396,-10.61,1,0.16699999999999998,138.035,0.434,0
0.00103,0.792,92.85600000000001,0.8290000000000001,1,0.0755,2,0.5820000000000001,-6.612,1,0.256,93.044,0.17,1
3.28e-05,0.426,104.34700000000001,0.9740000000000001,0,0.9209999999999999,1,0.324,-9.134,1,0.0492,138.004,0.644,0
0.349,0.825,190.331,0.733,1,0.0,1,0.11199999999999999,-5.625,0,0.0969,97.97399999999999,0.62,1
0.544,0.386,346.26800000000003,0.515,0,0.878,9,0.5479999999999999,-12.297,1,0.16399999999999998,160.437,0.142,0
0.0805,0.581,206.046,0.584,0,0.0,2,0.366,-4.928,1,0.284,179.954,0.7559999999999999,1
0.000251,0.447,105.333,0.995,0,0.0233,1,0.601,-7.82,1,0.0832,138.998,0.27399999999999997,0
0.29100000000000004,0.66,180.12900000000002,0.76,1,0.0,2,0.632,-5.726,1,0.0787,127.984,0.39399999999999996,1
0.33,0.614,166.024,0.782,0,0.0,1,0.115,-4.925,1,0.0317,90.006,0.75,0
0.166,0.601,174.72,0.649,1,3.35e-05,7,0.165,-6.979,1,0.133,89.73,0.35100000000000003,1
2.41e-06,0.384,48.693000000000005,0.996,0,0.9840000000000001,6,0.309,-9.399,0,0.145,137.996,0.455,0
0.14300000000000002,0.591,205.47299999999998,0.585,1,0.0,2,0.109,-6.35,1,0.0277,110.94,0.324,1
1.13e-05,0.452,41.772,0.978,0,0.929,10,0.38,-9.935,0,0.0578,137.993,0.978,0
0.128,0.616,177.273,0.617,1,0.0,1,0.177,-8.431000000000001,1,0.52,175.929,0.47600000000000003,1
2.08e-05,0.4,82.307,0.9329999999999999,0,0.00462,7,0.735,-8.372,1,0.079,139.994,0.171,0
0.0493,0.369,174.06799999999998,0.845,1,0.0,0,0.41600000000000004,-3.449,0,0.0611,78.532,0.782,1
2.87e-06,0.302,41.747,0.997,0,0.89,1,0.39799999999999996,-8.043,1,0.08800000000000001,137.97899999999998,0.534,0
0.3,0.8059999999999999,212.86700000000002,0.546,0,0.0,9,0.102,-6.6370000000000005,1,0.0575,147.986,0.8740000000000001,1
1.79e-06,0.496,36.36,0.956,0,0.0882,0,0.386,-8.11,0,0.109,138.47299999999998,0.69,0
0.81,0.847,120.0,0.44799999999999995,1,1.3500000000000001e-05,0,0.325,-10.14,1,0.41600000000000004,79.975,0.488,1
0.924,0.7090000000000001,158.55100000000002,0.261,0,3.52e-05,8,0.15,-10.459000000000001,1,0.14800000000000002,134.425,0.5579999999999999,0
0.151,0.721,192.745,0.745,1,1.24e-06,7,0.3720000000000001,-3.508,0,0.0366,90.988,0.6990000000000001,1
4.82e-06,0.385,54.88,0.9520000000000001,0,0.129,11,0.64,-7.7920000000000025,1,0.0421,140.208,0.757,0
0.0946,0.807,227.52,0.606,1,0.0,3,0.11900000000000001,-8.871,0,0.08800000000000001,92.988,0.304,1
1.42e-05,0.43799999999999994,83.45299999999999,0.976,0,0.423,1,0.5660000000000001,-9.861,1,0.0749,137.954,0.604,0
0.42,0.547,254.95,0.605,0,0.0,8,0.125,-6.755,1,0.0415,121.95299999999999,0.364,1
0.00186,0.484,62.813,0.981,0,0.0928,1,0.11699999999999999,-8.855,1,0.0559,137.38299999999998,0.51,0
0.0375,0.812,180.947,0.8,0,0.00011200000000000001,11,0.0638,-4.282,1,0.077,130.036,0.35700000000000004,1
1.82e-05,0.508,41.744,0.915,0,0.8240000000000001,9,0.253,-9.097999999999999,0,0.0578,138.05100000000002,0.59,0
0.0127,0.59,252.729,0.618,1,0.0,1,0.244,-5.756,1,0.33399999999999996,96.459,0.153,1
7.66e-06,0.368,55.44,0.995,0,0.946,1,0.301,-9.071,1,0.10400000000000001,138.66899999999998,0.556,0
0.146,0.5820000000000001,179.153,0.868,0,0.0,11,0.10300000000000001,-3.927,1,0.0522,90.105,0.555,0
0.00372,0.726,234.331,0.858,0,0.91,7,0.0807,-9.852,1,0.0462,126.98100000000001,0.353,0
0.35600000000000004,0.7959999999999999,128.014,0.426,1,2.730000000000001e-05,1,0.0941,-13.207,1,0.285,150.043,0.649,1
0.00015900000000000002,0.45299999999999996,42.312,0.998,0,0.9590000000000001,1,0.11900000000000001,-7.28,1,0.115,136.05700000000002,0.433,0
0.5379999999999999,0.6609999999999999,147.548,0.665,1,0.0,4,0.0981,-6.356,0,0.053,75.059,0.486,1
0.207,0.747,288.018,0.6559999999999999,0,0.0008179999999999999,2,0.0718,-8.274,0,0.0328,113.009,0.9620000000000001,0
0.627,0.375,223.27,0.461,0,0.0,9,0.386,-6.202000000000001,1,0.0279,75.217,0.233,1
0.11199999999999999,0.649,32.88,0.782,0,0.0,11,0.601,-7.595,0,0.364,116.575,0.9,0
0.132,0.79,214.707,0.6459999999999999,0,0.0,5,0.295,-5.877999999999999,1,0.0447,138.047,0.6409999999999999,0
0.0815,0.687,31.375,0.58,0,0.0,4,0.611,-6.731,0,0.302,129.043,0.848,0
0.0406,0.621,237.8,0.873,0,9.1e-06,5,0.0824,-3.0669999999999997,0,0.0369,97.96,0.873,1
0.0005099999999999999,0.32299999999999995,33.834,0.855,0,1.77e-06,7,0.451,-6.965,1,0.0637,127.105,0.7120000000000001,0
0.149,0.7759999999999999,204.0,0.64,1,0.0,7,0.10099999999999999,-8.058,1,0.184,160.03799999999995,0.326,1
0.601,0.0,163.077,0.268,0,0.821,0,0.0525,-12.754000000000001,1,0.0,0.0,0.0,0
0.1,0.5379999999999999,170.173,0.745,0,0.0,8,0.063,-5.774,1,0.0387,165.755,0.669,0
0.996,0.601,211.0,0.0455,0,0.9490000000000001,0,0.0924,-21.653000000000002,1,0.109,73.657,0.0826,0
0.0814,0.772,200.733,0.506,1,1.1e-05,6,0.182,-6.558,0,0.139,127.89399999999999,0.456,1
0.491,0.68,31.8,0.556,0,0.0,1,0.266,-7.877999999999999,1,0.46299999999999997,85.71600000000002,0.821,0
0.11900000000000001,0.6890000000000001,175.28,0.5820000000000001,0,0.00464,5,0.10099999999999999,-6.778,1,0.0236,99.021,0.883,0
0.0525,0.491,31.25,0.7190000000000001,0,0.0,5,0.527,-7.039,1,0.20600000000000002,140.433,0.634,0
0.835,0.392,214.707,0.579,0,0.00179,7,0.145,-9.195,1,0.16399999999999998,80.961,0.5489999999999999,1
0.095,0.342,45.622,0.627,0,0.0,10,0.14300000000000002,-11.625,1,0.335,211.74900000000002,0.159,0
0.00255,0.72,91.171,0.74,1,2.55e-06,1,0.303,-3.815,1,0.0646,157.953,0.172,1
0.0659,0.7440000000000001,196.75900000000001,0.897,0,0.0,1,0.225,-4.378,1,0.121,124.976,0.721,0
0.0103,0.7809999999999999,169.333,0.67,0,0.0,3,0.0761,-3.912,0,0.0452,127.99,0.595,1
0.0028899999999999998,0.49,37.37,0.643,0,5.3299999999999995e-05,7,0.21899999999999997,-7.272,1,0.0682,125.421,0.92,0
0.168,0.5670000000000001,176.65,0.545,1,0.0,1,0.11199999999999999,-6.6679999999999975,0,0.0448,174.146,0.23399999999999999,1
0.0345,0.607,32.88,0.742,0,0.0,1,0.763,-7.566,1,0.303,130.064,0.769,0
0.165,0.89,114.865,0.53,1,0.0,9,0.106,-9.891,1,0.36200000000000004,127.889,0.644,1
0.0218,0.5579999999999999,443.586,0.96,0,0.875,6,0.6559999999999999,-8.103,1,0.059000000000000004,145.025,0.309,0
0.012,0.425,189.125,0.743,1,0.0,11,0.7090000000000001,-5.54,0,0.14800000000000002,84.74799999999998,0.344,1
0.0678,0.565,248.34400000000002,0.6920000000000001,0,0.0,10,0.3670000000000001,-5.742000000000001,0,0.19699999999999998,174.18900000000005,0.884,0
0.0739,0.677,192.358,0.685,1,0.0,4,0.107,-5.643,0,0.0505,91.008,0.177,1
0.0008320000000000001,0.142,450.29699999999997,0.752,0,2.22e-06,7,0.306,-2.133,1,0.0778,160.938,0.203,0
0.000469,0.5539999999999999,218.333,0.899,1,0.000365,6,0.0867,-4.149,0,0.0385,157.995,0.556,0
0.14400000000000002,0.639,34.76,0.737,0,0.0,11,0.37799999999999995,-7.3320000000000025,0,0.322,134.80100000000002,0.9259999999999999,0
0.473,0.644,161.765,0.5870000000000001,1,0.0,7,0.0759,-6.7360000000000015,0,0.353,173.972,0.68,1
0.000152,0.605,209.97099999999998,0.9059999999999999,0,0.409,7,0.14,-8.093,0,0.0459,128.003,0.184,0
0.00225,0.8909999999999999,170.267,0.552,1,2.18e-06,1,0.162,-6.8770000000000024,1,0.223,135.976,0.455,1
0.00195,0.7809999999999999,842.311,0.713,0,0.502,10,0.0857,-9.408,0,0.0531,129.993,0.0957,0
0.0563,0.83,200.673,0.583,1,0.0005,0,0.109,-2.052,1,0.0412,134.0,0.146,1
0.0177,0.489,230.4,0.873,0,0.556,6,0.0451,-11.054,1,0.0432,124.965,0.71,0
0.0703,0.552,208.457,0.599,0,0.0,1,0.0986,-5.75,0,0.0404,161.884,0.0916,1
0.325,0.737,263.226,0.778,0,0.807,8,0.0942,-12.257,1,0.0379,123.99600000000001,0.40299999999999997,0
0.247,0.6970000000000001,203.893,0.535,0,0.0,4,0.569,-6.504,1,0.068,82.959,0.594,1
1.75e-05,0.53,225.0,0.912,0,0.9790000000000001,6,0.114,-8.685,0,0.04,128.067,0.96,0
0.317,0.8109999999999999,212.86900000000003,0.5529999999999999,0,0.0,9,0.105,-6.644,1,0.0552,148.014,0.86,1
0.0174,0.802,181.417,0.617,0,0.94,10,0.0732,-10.619000000000002,1,0.111,127.0,0.569,0
0.0286,0.585,197.53,0.6409999999999999,1,0.0,6,0.316,-4.269,0,0.133,88.28399999999998,0.266,1
0.00013000000000000002,0.7070000000000001,204.59,0.557,0,0.858,0,0.27,-9.824,1,0.0408,121.99700000000001,0.616,0
0.109,0.6,195.268,0.723,1,0.0,6,0.16699999999999998,-4.928,0,0.158,149.881,0.46299999999999997,1
0.0103,0.716,245.76,0.825,0,0.88,1,0.121,-12.319,0,0.043,124.95,0.475,0
0.0118,0.863,176.75,0.633,1,0.0,10,0.285,-5.002,0,0.287,163.99099999999999,0.545,1
2.01e-06,0.769,165.0,0.82,0,0.894,2,0.0707,-7.942,1,0.0557,127.991,0.39799999999999996,0
0.293,0.7979999999999999,132.227,0.528,1,1e-06,11,0.0727,-8.908,1,0.042,149.995,0.728,1
0.000851,0.6459999999999999,270.742,0.716,0,0.757,1,0.179,-11.665,1,0.0282,124.008,0.53,0
0.0252,0.843,155.497,0.741,1,0.0,11,0.096,-5.609,1,0.33399999999999996,168.983,0.68,1
0.000202,0.541,166.957,0.953,0,0.899,0,0.184,-8.749,1,0.0487,138.079,0.293,0
0.512,0.718,189.653,0.7120000000000001,0,0.00121,11,0.10400000000000001,-4.3660000000000005,1,0.174,180.03400000000005,0.531,1
3.84e-05,0.621,166.88,0.792,0,0.9,5,0.133,-6.935,1,0.0246,127.977,0.34700000000000003,0
0.424,0.738,136.839,0.621,0,7.39e-06,0,0.6920000000000001,-7.313,1,0.0486,113.96799999999999,0.715,1
0.00851,0.496,193.043,0.932,0,0.0525,7,0.267,-4.9430000000000005,1,0.0316,137.985,0.132,0
0.0631,0.888,116.361,0.833,1,0.0,6,0.106,-6.546,0,0.0737,130.054,0.948,1
0.00428,0.495,139.13,0.897,0,0.107,2,0.183,-9.011000000000001,0,0.0354,137.999,0.314,0
0.606,0.713,187.58700000000002,0.47,1,1.3500000000000001e-05,9,0.306,-8.698,1,0.0864,84.51799999999999,0.0825,1
0.0007099999999999999,0.24100000000000002,45.297,0.88,0,0.000139,1,0.528,-6.867000000000001,1,0.21100000000000002,138.286,0.565,0
0.0057399999999999994,0.847,193.59099999999998,0.733,1,1.04e-05,10,0.151,-6.439,0,0.16,130.029,0.20199999999999999,1
0.0689,0.591,31.4,0.625,0,0.0,0,0.672,-7.557,1,0.308,107.444,0.625,0
0.331,0.797,135.878,0.755,0,2.26e-06,2,0.124,-5.393,1,0.0293,129.955,0.41100000000000003,1
0.0007030000000000001,0.405,271.134,0.956,0,0.71,6,0.371,-9.464,1,0.045,141.547,0.22699999999999998,0
0.00534,0.684,135.122,0.693,1,0.0,4,0.506,-6.651,0,0.0339,134.988,0.10800000000000001,1
0.0017699999999999999,0.5489999999999999,405.98699999999997,0.963,0,0.19899999999999998,5,0.384,-4.4110000000000005,1,0.055999999999999994,124.37200000000001,0.172,0
0.038,0.389,183.567,0.768,1,0.0,1,0.11900000000000001,-4.765,1,0.256,90.146,0.33399999999999996,1
0.207,0.685,35.9,0.698,0,0.0,4,0.785,-7.145,0,0.175,92.37700000000001,0.7829999999999999,0
0.519,0.41100000000000003,239.949,0.522,0,0.0,0,0.39799999999999996,-7.295,1,0.0981,88.33200000000002,0.382,1
0.0119,0.809,141.64,0.8690000000000001,0,0.8370000000000001,7,0.0913,-7.856,1,0.0509,122.01,0.971,0
0.0464,0.86,162.151,0.725,1,9.1e-05,11,0.0994,-6.7,1,0.249,145.001,0.375,1
0.00839,0.637,185.803,0.581,0,0.0777,8,0.114,-10.073,0,0.0553,123.912,0.488,0
0.000532,0.355,170.373,0.706,0,0.0,5,0.264,-6.164,1,0.0309,174.005,0.523,0
0.00011999999999999999,0.769,193.548,0.818,0,0.888,7,0.153,-9.66,1,0.0526,124.006,0.49,0
0.16699999999999998,0.73,221.82,0.7290000000000001,0,1.39e-06,4,0.349,-3.4339999999999997,0,0.0883,113.01299999999999,0.467,1
0.00042699999999999997,0.802,219.257,0.703,0,0.182,1,0.0878,-10.408,1,0.0412,116.007,0.885,0
0.294,0.904,167.18400000000003,0.252,1,0.0,5,0.10400000000000001,-17.54,0,0.11,117.994,0.22699999999999998,1
0.27,0.853,185.805,0.381,0,0.95,7,0.10800000000000001,-11.549000000000001,1,0.0552,123.994,0.28800000000000003,0
0.0123,0.7929999999999999,183.29,0.7929999999999999,0,0.0,11,0.0951,-4.521,0,0.083,123.95,0.679,1
0.00499,0.397,36.5,0.638,0,0.0,2,0.364,-7.256,1,0.17600000000000002,134.284,0.677,0
0.218,0.457,224.638,0.621,1,0.0,10,0.0944,-5.922999999999999,1,0.138,85.359,0.634,1
0.151,0.636,187.51,0.752,0,0.604,2,0.0934,-9.619,1,0.0409,128.02200000000002,0.847,0
0.0326,0.7440000000000001,206.42,0.868,1,0.0,1,0.0822,-4.524,1,0.047,93.037,0.586,1
0.000332,0.69,254.977,0.711,0,0.0889,4,0.109,-10.146,0,0.0406,128.002,0.373,0
