Country,Date,Song_Title,Artist,Streams,Rank
Global,2020-01-01,Dance Monkey,Tones And I,"6,155,025",1
Global,2020-01-01,ROXANNE,Arizona Zervas,"4,133,489",2
Global,2020-01-01,Tusa,"KAROL G, Nicki Minaj","4,017,964",3
Global,2020-01-01,Circles,Post Malone,"3,283,180",4
Global,2020-01-01,Memories,Maroon 5,"3,127,585",5
Global,2020-01-01,Falling,Trevor Daniel,"2,993,746",6
Global,2020-01-01,Don't Start Now,Dua Lipa,"2,992,597",7
Global,2020-01-01,RITMO (Bad Boys For Life),"Black Eyed Peas, J Balvin","2,980,775",8
Global,2020-01-01,Señorita,"Shawn Mendes, Camila Cabello","2,873,805",9
Global,2020-01-01,Blinding Lights,The Weeknd,"2,830,968",10
Global,2020-01-02,Dance Monkey,Tones And I,"6,676,697",1
Global,2020-01-02,ROXANNE,Arizona Zervas,"4,541,352",2
Global,2020-01-02,Tusa,"KAROL G, Nicki Minaj","3,838,673",3
Global,2020-01-02,Memories,Maroon 5,"3,741,310",4
Global,2020-01-02,Circles,Post Malone,"3,690,767",5
Global,2020-01-02,Falling,Trevor Daniel,"3,641,494",6
Global,2020-01-02,Don't Start Now,Dua Lipa,"3,597,058",7
Global,2020-01-02,Blinding Lights,The Weeknd,"3,580,384",8
Global,2020-01-02,everything i wanted,Billie Eilish,"3,146,777",9
Global,2020-01-02,The Box,Roddy Ricch,"3,141,427",10
Global,2020-01-03,Dance Monkey,Tones And I,"7,180,575",1
Global,2020-01-03,Yummy,Justin Bieber,"5,221,491",2
Global,2020-01-03,ROXANNE,Arizona Zervas,"4,823,003",3
Global,2020-01-03,Tusa,"KAROL G, Nicki Minaj","4,137,767",4
Global,2020-01-03,Blinding Lights,The Weeknd,"3,956,263",5
Global,2020-01-03,Falling,Trevor Daniel,"3,931,321",6
Global,2020-01-03,Memories,Maroon 5,"3,902,974",7
Global,2020-01-03,Don't Start Now,Dua Lipa,"3,872,238",8
Global,2020-01-03,Circles,Post Malone,"3,833,622",9
Global,2020-01-03,The Box,Roddy Ricch,"3,679,269",10
Global,2020-01-04,Dance Monkey,Tones And I,"7,102,715",1
Global,2020-01-04,ROXANNE,Arizona Zervas,"4,695,955",2
Global,2020-01-04,Yummy,Justin Bieber,"4,637,492",3
Global,2020-01-04,Tusa,"KAROL G, Nicki Minaj","4,194,438",4
Global,2020-01-04,The Box,Roddy Ricch,"3,935,880",5
Global,2020-01-04,Blinding Lights,The Weeknd,"3,850,698",6
Global,2020-01-04,Memories,Maroon 5,"3,786,736",7
Global,2020-01-04,Falling,Trevor Daniel,"3,782,914",8
Global,2020-01-04,Don't Start Now,Dua Lipa,"3,746,590",9
Global,2020-01-04,Circles,Post Malone,"3,646,992",10
Global,2020-01-05,Dance Monkey,Tones And I,"6,464,401",1
Global,2020-01-05,Yummy,Justin Bieber,"4,403,365",2
Global,2020-01-05,ROXANNE,Arizona Zervas,"4,336,041",3
Global,2020-01-05,Tusa,"KAROL G, Nicki Minaj","3,871,744",4
Global,2020-01-05,The Box,Roddy Ricch,"3,844,033",5
Global,2020-01-05,Falling,Trevor Daniel,"3,528,364",6
Global,2020-01-05,Blinding Lights,The Weeknd,"3,499,058",7
Global,2020-01-05,Memories,Maroon 5,"3,486,102",8
Global,2020-01-05,Don't Start Now,Dua Lipa,"3,363,665",9
Global,2020-01-05,Circles,Post Malone,"3,331,161",10
Global,2020-01-06,Dance Monkey,Tones And I,"6,929,767",1
Global,2020-01-06,Yummy,Justin Bieber,"4,971,440",2
Global,2020-01-06,ROXANNE,Arizona Zervas,"4,652,588",3
Global,2020-01-06,The Box,Roddy Ricch,"4,606,300",4
Global,2020-01-06,Blinding Lights,The Weeknd,"4,099,620",5
Global,2020-01-06,Tusa,"KAROL G, Nicki Minaj","3,983,716",6
Global,2020-01-06,Falling,Trevor Daniel,"3,860,774",7
Global,2020-01-06,Don't Start Now,Dua Lipa,"3,822,519",8
Global,2020-01-06,Memories,Maroon 5,"3,781,128",9
Global,2020-01-06,Circles,Post Malone,"3,704,077",10
Global,2020-01-07,Dance Monkey,Tones And I,"7,136,680",1
Global,2020-01-07,Yummy,Justin Bieber,"5,142,979",2
Global,2020-01-07,The Box,Roddy Ricch,"4,872,624",3
Global,2020-01-07,ROXANNE,Arizona Zervas,"4,730,802",4
Global,2020-01-07,Blinding Lights,The Weeknd,"4,268,286",5
Global,2020-01-07,Tusa,"KAROL G, Nicki Minaj","4,179,718",6
Global,2020-01-07,Don't Start Now,Dua Lipa,"3,994,967",7
Global,2020-01-07,Falling,Trevor Daniel,"3,944,549",8
Global,2020-01-07,Memories,Maroon 5,"3,884,446",9
Global,2020-01-07,Circles,Post Malone,"3,831,126",10
Global,2020-01-08,Dance Monkey,Tones And I,"7,172,395",1
Global,2020-01-08,Yummy,Justin Bieber,"5,236,315",2
Global,2020-01-08,The Box,Roddy Ricch,"4,984,363",3
Global,2020-01-08,ROXANNE,Arizona Zervas,"4,734,690",4
Global,2020-01-08,Blinding Lights,The Weeknd,"4,360,662",5
Global,2020-01-08,Tusa,"KAROL G, Nicki Minaj","4,309,836",6
Global,2020-01-08,Don't Start Now,Dua Lipa,"4,076,675",7
Global,2020-01-08,Falling,Trevor Daniel,"4,051,815",8
Global,2020-01-08,Memories,Maroon 5,"3,895,828",9
Global,2020-01-08,Circles,Post Malone,"3,843,427",10
Global,2020-01-09,Dance Monkey,Tones And I,"7,207,358",1
Global,2020-01-09,Yummy,Justin Bieber,"5,413,632",2
Global,2020-01-09,The Box,Roddy Ricch,"5,356,540",3
Global,2020-01-09,ROXANNE,Arizona Zervas,"4,815,260",4
Global,2020-01-09,Tusa,"KAROL G, Nicki Minaj","4,357,814",5
Global,2020-01-09,Blinding Lights,The Weeknd,"4,345,648",6
Global,2020-01-09,Falling,Trevor Daniel,"4,135,457",7
Global,2020-01-09,Don't Start Now,Dua Lipa,"4,131,758",8
Global,2020-01-09,Memories,Maroon 5,"3,867,335",9
Global,2020-01-09,Circles,Post Malone,"3,824,857",10
Global,2020-01-10,Dance Monkey,Tones And I,"7,627,455",1
Global,2020-01-10,The Box,Roddy Ricch,"6,043,209",2
Global,2020-01-10,Yummy,Justin Bieber,"5,715,468",3
Global,2020-01-10,Life Is Good (feat. Drake),Future,"5,087,607",4
Global,2020-01-10,ROXANNE,Arizona Zervas,"4,995,703",5
Global,2020-01-10,Blinding Lights,The Weeknd,"4,665,988",6
Global,2020-01-10,Tusa,"KAROL G, Nicki Minaj","4,575,571",7
Global,2020-01-10,Don't Start Now,Dua Lipa,"4,344,501",8
Global,2020-01-10,Falling,Trevor Daniel,"4,222,325",9
Global,2020-01-10,Rare,Selena Gomez,"4,003,549",10
Global,2020-01-11,Dance Monkey,Tones And I,"7,708,613",1
Global,2020-01-11,The Box,Roddy Ricch,"6,081,134",2
Global,2020-01-11,Yummy,Justin Bieber,"5,464,582",3
Global,2020-01-11,Life Is Good (feat. Drake),Future,"5,288,842",4
Global,2020-01-11,ROXANNE,Arizona Zervas,"4,983,244",5
Global,2020-01-11,Tusa,"KAROL G, Nicki Minaj","4,664,928",6
Global,2020-01-11,Blinding Lights,The Weeknd,"4,396,846",7
Global,2020-01-11,Don't Start Now,Dua Lipa,"4,147,421",8
Global,2020-01-11,Falling,Trevor Daniel,"4,080,717",9
Global,2020-01-11,Memories,Maroon 5,"3,816,068",10
Global,2020-01-12,Dance Monkey,Tones And I,"6,728,764",1
Global,2020-01-12,The Box,Roddy Ricch,"5,754,761",2
Global,2020-01-12,Yummy,Justin Bieber,"4,972,389",3
Global,2020-01-12,Life Is Good (feat. Drake),Future,"4,657,267",4
Global,2020-01-12,ROXANNE,Arizona Zervas,"4,487,897",5
Global,2020-01-12,Tusa,"KAROL G, Nicki Minaj","4,124,870",6
Global,2020-01-12,Blinding Lights,The Weeknd,"3,859,774",7
Global,2020-01-12,Falling,Trevor Daniel,"3,729,565",8
Global,2020-01-12,Don't Start Now,Dua Lipa,"3,576,524",9
Global,2020-01-12,Memories,Maroon 5,"3,433,354",10
Global,2020-01-13,Dance Monkey,Tones And I,"7,091,027",1
Global,2020-01-13,The Box,Roddy Ricch,"6,541,561",2
Global,2020-01-13,Life Is Good (feat. Drake),Future,"5,610,911",3
Global,2020-01-13,Yummy,Justin Bieber,"5,383,524",4
Global,2020-01-13,ROXANNE,Arizona Zervas,"4,640,335",5
Global,2020-01-13,Blinding Lights,The Weeknd,"4,475,259",6
Global,2020-01-13,Tusa,"KAROL G, Nicki Minaj","4,429,476",7
Global,2020-01-13,Don't Start Now,Dua Lipa,"4,049,993",8
Global,2020-01-13,Falling,Trevor Daniel,"3,925,892",9
Global,2020-01-13,Memories,Maroon 5,"3,624,324",10
Global,2020-01-14,Dance Monkey,Tones And I,"7,262,364",1
Global,2020-01-14,The Box,Roddy Ricch,"6,938,494",2
Global,2020-01-14,Life Is Good (feat. Drake),Future,"5,812,401",3
Global,2020-01-14,Yummy,Justin Bieber,"5,376,350",4
Global,2020-01-14,Tusa,"KAROL G, Nicki Minaj","5,083,211",5
Global,2020-01-14,ROXANNE,Arizona Zervas,"4,749,889",6
Global,2020-01-14,Blinding Lights,The Weeknd,"4,566,813",7
Global,2020-01-14,Don't Start Now,Dua Lipa,"4,195,792",8
Global,2020-01-14,Falling,Trevor Daniel,"3,984,173",9
Global,2020-01-14,Memories,Maroon 5,"3,700,498",10
Global,2020-01-15,Dance Monkey,Tones And I,"7,321,444",1
Global,2020-01-15,The Box,Roddy Ricch,"6,944,853",2
Global,2020-01-15,Life Is Good (feat. Drake),Future,"5,718,175",3
Global,2020-01-15,Yummy,Justin Bieber,"5,278,761",4
Global,2020-01-15,Tusa,"KAROL G, Nicki Minaj","5,266,285",5
Global,2020-01-15,ROXANNE,Arizona Zervas,"4,768,917",6
Global,2020-01-15,Blinding Lights,The Weeknd,"4,576,692",7
Global,2020-01-15,Don't Start Now,Dua Lipa,"4,242,818",8
Global,2020-01-15,Falling,Trevor Daniel,"3,994,002",9
Global,2020-01-15,Memories,Maroon 5,"3,722,889",10
Global,2020-01-16,Dance Monkey,Tones And I,"7,323,699",1
Global,2020-01-16,The Box,Roddy Ricch,"6,957,657",2
Global,2020-01-16,Life Is Good (feat. Drake),Future,"5,704,451",3
Global,2020-01-16,Tusa,"KAROL G, Nicki Minaj","5,554,308",4
Global,2020-01-16,Yummy,Justin Bieber,"5,313,003",5
Global,2020-01-16,ROXANNE,Arizona Zervas,"4,754,708",6
Global,2020-01-16,Blinding Lights,The Weeknd,"4,563,046",7
Global,2020-01-16,Don't Start Now,Dua Lipa,"4,242,249",8
Global,2020-01-16,Falling,Trevor Daniel,"4,020,978",9
Global,2020-01-16,Memories,Maroon 5,"3,685,639",10
Global,2020-01-17,Dance Monkey,Tones And I,"7,699,691",1
Global,2020-01-17,The Box,Roddy Ricch,"7,427,860",2
Global,2020-01-17,Tusa,"KAROL G, Nicki Minaj","6,096,387",3
Global,2020-01-17,Godzilla (feat. Juice WRLD),Eminem,"5,773,657",4
Global,2020-01-17,Life Is Good (feat. Drake),Future,"5,667,356",5
Global,2020-01-17,Yummy,Justin Bieber,"5,323,383",6
Global,2020-01-17,ROXANNE,Arizona Zervas,"4,886,723",7
Global,2020-01-17,Blinding Lights,The Weeknd,"4,801,677",8
Global,2020-01-17,Good News,Mac Miller,"4,374,428",9
Global,2020-01-17,Don't Start Now,Dua Lipa,"4,326,548",10
Global,2020-01-18,Dance Monkey,Tones And I,"7,694,535",1
Global,2020-01-18,The Box,Roddy Ricch,"7,072,169",2
Global,2020-01-18,Tusa,"KAROL G, Nicki Minaj","6,437,662",3
Global,2020-01-18,Godzilla (feat. Juice WRLD),Eminem,"5,675,237",4
Global,2020-01-18,Yummy,Justin Bieber,"5,061,736",5
Global,2020-01-18,Life Is Good (feat. Drake),Future,"4,908,288",6
Global,2020-01-18,ROXANNE,Arizona Zervas,"4,795,720",7
Global,2020-01-18,Blinding Lights,The Weeknd,"4,515,347",8
Global,2020-01-18,Don't Start Now,Dua Lipa,"4,073,711",9
Global,2020-01-18,Falling,Trevor Daniel,"3,955,267",10
Global,2020-01-19,Dance Monkey,Tones And I,"6,578,512",1
Global,2020-01-19,The Box,Roddy Ricch,"6,282,760",2
Global,2020-01-19,Tusa,"KAROL G, Nicki Minaj","5,713,803",3
Global,2020-01-19,Godzilla (feat. Juice WRLD),Eminem,"4,839,913",4
Global,2020-01-19,Yummy,Justin Bieber,"4,436,477",5
Global,2020-01-19,ROXANNE,Arizona Zervas,"4,260,342",6
Global,2020-01-19,Life Is Good (feat. Drake),Future,"4,199,133",7
Global,2020-01-19,Blinding Lights,The Weeknd,"3,871,285",8
Global,2020-01-19,Falling,Trevor Daniel,"3,575,798",9
Global,2020-01-19,Don't Start Now,Dua Lipa,"3,458,538",10
Global,2020-01-20,Dance Monkey,Tones And I,"6,818,890",1
Global,2020-01-20,The Box,Roddy Ricch,"6,668,469",2
Global,2020-01-20,Tusa,"KAROL G, Nicki Minaj","5,672,173",3
Global,2020-01-20,Godzilla (feat. Juice WRLD),Eminem,"5,534,000",4
Global,2020-01-20,Yummy,Justin Bieber,"4,801,042",5
Global,2020-01-20,Life Is Good (feat. Drake),Future,"4,642,393",6
Global,2020-01-20,Blinding Lights,The Weeknd,"4,539,453",7
Global,2020-01-20,ROXANNE,Arizona Zervas,"4,422,864",8
Global,2020-01-20,Falling,Trevor Daniel,"3,918,336",9
Global,2020-01-20,Don't Start Now,Dua Lipa,"3,894,258",10
Global,2020-01-21,Dance Monkey,Tones And I,"6,908,533",1
Global,2020-01-21,The Box,Roddy Ricch,"6,705,383",2
Global,2020-01-21,Tusa,"KAROL G, Nicki Minaj","5,664,312",3
Global,2020-01-21,Godzilla (feat. Juice WRLD),Eminem,"5,576,138",4
Global,2020-01-21,Yummy,Justin Bieber,"4,830,377",5
Global,2020-01-21,Life Is Good (feat. Drake),Future,"4,811,825",6
Global,2020-01-21,Blinding Lights,The Weeknd,"4,762,633",7
Global,2020-01-21,ROXANNE,Arizona Zervas,"4,373,861",8
Global,2020-01-21,Don't Start Now,Dua Lipa,"4,032,148",9
Global,2020-01-21,Falling,Trevor Daniel,"3,966,796",10
Global,2020-01-22,Dance Monkey,Tones And I,"6,801,426",1
Global,2020-01-22,The Box,Roddy Ricch,"6,606,368",2
Global,2020-01-22,Tusa,"KAROL G, Nicki Minaj","5,448,662",3
Global,2020-01-22,Godzilla (feat. Juice WRLD),Eminem,"5,347,563",4
Global,2020-01-22,Blinding Lights,The Weeknd,"4,890,260",5
Global,2020-01-22,Yummy,Justin Bieber,"4,674,237",6
Global,2020-01-22,Life Is Good (feat. Drake),Future,"4,650,215",7
Global,2020-01-22,ROXANNE,Arizona Zervas,"4,293,904",8
Global,2020-01-22,Don't Start Now,Dua Lipa,"3,995,799",9
Global,2020-01-22,Falling,Trevor Daniel,"3,952,679",10
Global,2020-01-23,Dance Monkey,Tones And I,"7,039,172",1
Global,2020-01-23,The Box,Roddy Ricch,"6,833,872",2
Global,2020-01-23,Godzilla (feat. Juice WRLD),Eminem,"5,842,084",3
Global,2020-01-23,Tusa,"KAROL G, Nicki Minaj","5,593,664",4
Global,2020-01-23,Blinding Lights,The Weeknd,"5,166,891",5
Global,2020-01-23,Yummy,Justin Bieber,"4,725,878",6
Global,2020-01-23,Life Is Good (feat. Drake),Future,"4,721,392",7
Global,2020-01-23,ROXANNE,Arizona Zervas,"4,405,344",8
Global,2020-01-23,Don't Start Now,Dua Lipa,"4,122,667",9
Global,2020-01-23,Falling,Trevor Daniel,"4,116,062",10
Global,2020-01-24,Dance Monkey,Tones And I,"7,464,684",1
Global,2020-01-24,The Box,Roddy Ricch,"7,124,261",2
Global,2020-01-24,Godzilla (feat. Juice WRLD),Eminem,"5,932,521",3
Global,2020-01-24,Tusa,"KAROL G, Nicki Minaj","5,858,721",4
Global,2020-01-24,Blinding Lights,The Weeknd,"5,557,013",5
Global,2020-01-24,Life Is Good (feat. Drake),Future,"4,914,834",6
Global,2020-01-24,Yummy,Justin Bieber,"4,787,822",7
Global,2020-01-24,ROXANNE,Arizona Zervas,"4,592,032",8
Global,2020-01-24,Don't Start Now,Dua Lipa,"4,302,405",9
Global,2020-01-24,Falling,Trevor Daniel,"4,218,690",10
Global,2020-01-25,Dance Monkey,Tones And I,"7,458,139",1
Global,2020-01-25,The Box,Roddy Ricch,"6,827,584",2
Global,2020-01-25,Tusa,"KAROL G, Nicki Minaj","5,931,826",3
Global,2020-01-25,Blinding Lights,The Weeknd,"5,238,411",4
Global,2020-01-25,Godzilla (feat. Juice WRLD),Eminem,"5,210,649",5
Global,2020-01-25,Yummy,Justin Bieber,"4,576,028",6
Global,2020-01-25,ROXANNE,Arizona Zervas,"4,534,346",7
Global,2020-01-25,Life Is Good (feat. Drake),Future,"4,454,912",8
Global,2020-01-25,Don't Start Now,Dua Lipa,"4,131,621",9
Global,2020-01-25,Falling,Trevor Daniel,"4,062,796",10
Global,2020-01-26,Dance Monkey,Tones And I,"6,465,937",1
Global,2020-01-26,The Box,Roddy Ricch,"5,985,431",2
Global,2020-01-26,Tusa,"KAROL G, Nicki Minaj","5,190,247",3
Global,2020-01-26,Blinding Lights,The Weeknd,"4,557,057",4
Global,2020-01-26,Godzilla (feat. Juice WRLD),Eminem,"4,359,898",5
Global,2020-01-26,ROXANNE,Arizona Zervas,"4,032,236",6
Global,2020-01-26,Yummy,Justin Bieber,"4,000,916",7
Global,2020-01-26,Life Is Good (feat. Drake),Future,"3,810,985",8
Global,2020-01-26,Falling,Trevor Daniel,"3,686,294",9
Global,2020-01-26,Don't Start Now,Dua Lipa,"3,568,701",10
Global,2020-01-27,Dance Monkey,Tones And I,"6,546,320",1
Global,2020-01-27,The Box,Roddy Ricch,"6,252,551",2
Global,2020-01-27,Blinding Lights,The Weeknd,"5,197,617",3
Global,2020-01-27,Tusa,"KAROL G, Nicki Minaj","4,893,902",4
Global,2020-01-27,Godzilla (feat. Juice WRLD),Eminem,"4,883,924",5
Global,2020-01-27,Life Is Good (feat. Drake),Future,"4,227,345",6
Global,2020-01-27,Yummy,Justin Bieber,"4,183,141",7
Global,2020-01-27,ROXANNE,Arizona Zervas,"4,073,066",8
Global,2020-01-27,everything i wanted,Billie Eilish,"3,947,316",9
Global,2020-01-27,Don't Start Now,Dua Lipa,"3,937,699",10
Global,2020-01-28,Dance Monkey,Tones And I,"6,689,444",1
Global,2020-01-28,The Box,Roddy Ricch,"6,446,574",2
Global,2020-01-28,Blinding Lights,The Weeknd,"5,338,987",3
Global,2020-01-28,Tusa,"KAROL G, Nicki Minaj","4,961,139",4
Global,2020-01-28,Godzilla (feat. Juice WRLD),Eminem,"4,908,938",5
Global,2020-01-28,Yummy,Justin Bieber,"4,433,612",6
Global,2020-01-28,Life Is Good (feat. Drake),Future,"4,374,647",7
Global,2020-01-28,ROXANNE,Arizona Zervas,"4,159,785",8
Global,2020-01-28,bad guy,Billie Eilish,"4,148,571",9
Global,2020-01-28,Don't Start Now,Dua Lipa,"4,112,750",10
Global,2020-01-29,Dance Monkey,Tones And I,"6,712,693",1
Global,2020-01-29,The Box,Roddy Ricch,"6,474,578",2
Global,2020-01-29,Blinding Lights,The Weeknd,"5,357,959",3
Global,2020-01-29,Tusa,"KAROL G, Nicki Minaj","4,893,361",4
Global,2020-01-29,Godzilla (feat. Juice WRLD),Eminem,"4,837,704",5
Global,2020-01-29,Yummy,Justin Bieber,"4,532,871",6
Global,2020-01-29,Life Is Good (feat. Drake),Future,"4,338,836",7
Global,2020-01-29,ROXANNE,Arizona Zervas,"4,186,571",8
Global,2020-01-29,Don't Start Now,Dua Lipa,"4,163,506",9
Global,2020-01-29,Falling,Trevor Daniel,"4,038,253",10
Global,2020-01-30,Dance Monkey,Tones And I,"6,749,224",1
Global,2020-01-30,The Box,Roddy Ricch,"6,592,789",2
Global,2020-01-30,Blinding Lights,The Weeknd,"5,379,156",3
Global,2020-01-30,Tusa,"KAROL G, Nicki Minaj","4,919,867",4
Global,2020-01-30,Godzilla (feat. Juice WRLD),Eminem,"4,774,608",5
Global,2020-01-30,Yummy,Justin Bieber,"4,579,953",6
Global,2020-01-30,Life Is Good (feat. Drake),Future,"4,352,876",7
Global,2020-01-30,Don't Start Now,Dua Lipa,"4,284,496",8
Global,2020-01-30,ROXANNE,Arizona Zervas,"4,200,209",9
Global,2020-01-30,Falling,Trevor Daniel,"4,080,132",10
Global,2020-01-31,Dance Monkey,Tones And I,"7,201,133",1
Global,2020-01-31,The Box,Roddy Ricch,"6,977,164",2
Global,2020-01-31,Blinding Lights,The Weeknd,"5,796,862",3
Global,2020-01-31,Tusa,"KAROL G, Nicki Minaj","5,375,157",4
Global,2020-01-31,Godzilla (feat. Juice WRLD),Eminem,"4,850,117",5
Global,2020-01-31,Don't Start Now,Dua Lipa,"4,756,399",6
Global,2020-01-31,Yummy,Justin Bieber,"4,696,117",7
Global,2020-01-31,Life Is Good (feat. Drake),Future,"4,546,242",8
Global,2020-01-31,ROXANNE,Arizona Zervas,"4,366,461",9
Global,2020-01-31,Falling,Trevor Daniel,"4,210,236",10
United States,2020-01-01,The Box,Roddy Ricch,"1,812,103",1
United States,2020-01-01,ROXANNE,Arizona Zervas,"1,400,495",2
United States,2020-01-01,Circles,Post Malone,"1,186,861",3
United States,2020-01-01,BOP,DaBaby,"1,130,123",4
United States,2020-01-01,Bandit (with YoungBoy Never Broke Again),Juice WRLD,"968,612",5
United States,2020-01-01,Dance Monkey,Tones And I,"916,609",6
United States,2020-01-01,Futsal Shuffle 2020,Lil Uzi Vert,"893,092",7
United States,2020-01-01,Falling,Trevor Daniel,"872,244",8
United States,2020-01-01,Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee","786,856",9
United States,2020-01-01,Ballin' (with Roddy Ricch),Mustard,"772,662",10
United States,2020-01-02,The Box,Roddy Ricch,"1,964,762",1
United States,2020-01-02,ROXANNE,Arizona Zervas,"1,314,246",2
United States,2020-01-02,Circles,Post Malone,"1,162,414",3
United States,2020-01-02,BOP,DaBaby,"1,046,860",4
United States,2020-01-02,Falling,Trevor Daniel,"1,006,501",5
United States,2020-01-02,Bandit (with YoungBoy Never Broke Again),Juice WRLD,"959,264",6
United States,2020-01-02,Dance Monkey,Tones And I,"924,138",7
United States,2020-01-02,Futsal Shuffle 2020,Lil Uzi Vert,"915,770",8
United States,2020-01-02,everything i wanted,Billie Eilish,"830,511",9
United States,2020-01-02,Adore You,Harry Styles,"819,263",10
United States,2020-01-03,The Box,Roddy Ricch,"2,278,155",1
United States,2020-01-03,Yummy,Justin Bieber,"1,863,557",2
United States,2020-01-03,ROXANNE,Arizona Zervas,"1,425,119",3
United States,2020-01-03,Circles,Post Malone,"1,227,318",4
United States,2020-01-03,BOP,DaBaby,"1,132,848",5
United States,2020-01-03,Falling,Trevor Daniel,"1,101,319",6
United States,2020-01-03,Dance Monkey,Tones And I,"1,022,885",7
United States,2020-01-03,Bandit (with YoungBoy Never Broke Again),Juice WRLD,"1,006,414",8
United States,2020-01-03,Futsal Shuffle 2020,Lil Uzi Vert,"945,404",9
United States,2020-01-03,My Oh My (feat. DaBaby),Camila Cabello,"905,694",10
United States,2020-01-04,The Box,Roddy Ricch,"2,401,325",1
United States,2020-01-04,Yummy,Justin Bieber,"1,458,513",2
United States,2020-01-04,ROXANNE,Arizona Zervas,"1,364,293",3
United States,2020-01-04,Circles,Post Malone,"1,147,870",4
United States,2020-01-04,BOP,DaBaby,"1,112,838",5
United States,2020-01-04,Falling,Trevor Daniel,"1,035,929",6
United States,2020-01-04,Bandit (with YoungBoy Never Broke Again),Juice WRLD,"982,460",7
United States,2020-01-04,Dance Monkey,Tones And I,"976,412",8
United States,2020-01-04,Futsal Shuffle 2020,Lil Uzi Vert,"896,692",9
United States,2020-01-04,Ballin' (with Roddy Ricch),Mustard,"843,591",10
United States,2020-01-05,The Box,Roddy Ricch,"2,308,546",1
United States,2020-01-05,ROXANNE,Arizona Zervas,"1,248,982",2
United States,2020-01-05,Yummy,Justin Bieber,"1,131,372",3
United States,2020-01-05,Circles,Post Malone,"1,027,428",4
United States,2020-01-05,BOP,DaBaby,"993,669",5
United States,2020-01-05,Falling,Trevor Daniel,"940,546",6
United States,2020-01-05,Bandit (with YoungBoy Never Broke Again),Juice WRLD,"898,184",7
United States,2020-01-05,Dance Monkey,Tones And I,"880,425",8
United States,2020-01-05,Futsal Shuffle 2020,Lil Uzi Vert,"819,891",9
United States,2020-01-05,Ballin' (with Roddy Ricch),Mustard,"775,040",10
United States,2020-01-06,The Box,Roddy Ricch,"2,736,310",1
United States,2020-01-06,ROXANNE,Arizona Zervas,"1,330,213",2
United States,2020-01-06,Yummy,Justin Bieber,"1,223,248",3
United States,2020-01-06,Circles,Post Malone,"1,158,712",4
United States,2020-01-06,BOP,DaBaby,"1,116,872",5
United States,2020-01-06,Falling,Trevor Daniel,"1,038,229",6
United States,2020-01-06,Dance Monkey,Tones And I,"976,232",7
United States,2020-01-06,Bandit (with YoungBoy Never Broke Again),Juice WRLD,"974,602",8
United States,2020-01-06,Futsal Shuffle 2020,Lil Uzi Vert,"953,847",9
United States,2020-01-06,Adore You,Harry Styles,"869,256",10
United States,2020-01-07,The Box,Roddy Ricch,"2,803,477",1
United States,2020-01-07,ROXANNE,Arizona Zervas,"1,341,710",2
United States,2020-01-07,Circles,Post Malone,"1,188,573",3
United States,2020-01-07,Yummy,Justin Bieber,"1,181,125",4
United States,2020-01-07,BOP,DaBaby,"1,160,677",5
United States,2020-01-07,Falling,Trevor Daniel,"1,034,410",6
United States,2020-01-07,Futsal Shuffle 2020,Lil Uzi Vert,"1,020,927",7
United States,2020-01-07,Dance Monkey,Tones And I,"996,631",8
United States,2020-01-07,Bandit (with YoungBoy Never Broke Again),Juice WRLD,"992,080",9
United States,2020-01-07,everything i wanted,Billie Eilish,"897,379",10
United States,2020-01-08,The Box,Roddy Ricch,"2,814,044",1
United States,2020-01-08,ROXANNE,Arizona Zervas,"1,348,645",2
United States,2020-01-08,Circles,Post Malone,"1,191,034",3
United States,2020-01-08,Yummy,Justin Bieber,"1,179,558",4
United States,2020-01-08,BOP,DaBaby,"1,173,048",5
United States,2020-01-08,Falling,Trevor Daniel,"1,055,152",6
United States,2020-01-08,Futsal Shuffle 2020,Lil Uzi Vert,"1,019,715",7
United States,2020-01-08,Dance Monkey,Tones And I,"1,001,749",8
United States,2020-01-08,Bandit (with YoungBoy Never Broke Again),Juice WRLD,"990,863",9
United States,2020-01-08,everything i wanted,Billie Eilish,"914,469",10
United States,2020-01-09,The Box,Roddy Ricch,"2,996,197",1
United States,2020-01-09,ROXANNE,Arizona Zervas,"1,368,202",2
United States,2020-01-09,BOP,DaBaby,"1,212,056",3
United States,2020-01-09,Yummy,Justin Bieber,"1,190,378",4
United States,2020-01-09,Circles,Post Malone,"1,176,056",5
United States,2020-01-09,Falling,Trevor Daniel,"1,054,539",6
United States,2020-01-09,Futsal Shuffle 2020,Lil Uzi Vert,"1,022,905",7
United States,2020-01-09,Bandit (with YoungBoy Never Broke Again),Juice WRLD,"1,007,795",8
United States,2020-01-09,Dance Monkey,Tones And I,"977,785",9
United States,2020-01-09,Ballin' (with Roddy Ricch),Mustard,"923,415",10
United States,2020-01-10,The Box,Roddy Ricch,"3,306,757",1
United States,2020-01-10,Life Is Good (feat. Drake),Future,"2,873,235",2
United States,2020-01-10,Good News,Mac Miller,"2,163,580",3
United States,2020-01-10,ROXANNE,Arizona Zervas,"1,391,954",4
United States,2020-01-10,Rare,Selena Gomez,"1,329,429",5
United States,2020-01-10,BOP,DaBaby,"1,270,300",6
United States,2020-01-10,Yummy,Justin Bieber,"1,223,789",7
United States,2020-01-10,Circles,Post Malone,"1,166,682",8
